 0.07943282 0.07943282 6 6 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 0.12589255 6 7 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 0.19952624 6 8 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 0.31622776 6 9 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 0.5011872 6 10 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 0.7943282 6 11 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 1.2589254 6 12 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 1.9952624 6 13 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 3.1622777 6 14 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 5.0118723 6 15 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 7.943282 6 16 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 12.589254 6 17 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 19.952621 6 18 0. 0. 0. 0. 4. 0. 0. 0.
 0.07943282 31.622776 6 19 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 50.11873 6 20 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 79.432816 6 21 0. 0. 0. 0. 0. 0. 0. 0.
 0.07943282 125.89252 6 22 0. 0. 0. 0. 4. 0. 0. 0.
 0.12589255 0.07943282 7 6 0. 0. 0. 0. 0. 0. 0. 0.
 0.12589255 0.12589255 7 7 0. 0. 0. 0. 0. 0. 0. 0.
 0.12589255 0.19952624 7 8 0. 0. 0. 0. 0. 0. 0. 0.
 0.12589255 0.31622776 7 9 0. 0. 0. 0. 0. 0. 0. 0.
 0.12589255 0.5011872 7 10 0. 0. 0. 0. 0. 0. 0. 0.
 0.12589255 0.7943282 7 11 0. 0. 0. 0. 0. 0. 0. 0.
 0.12589255 1.2589254 7 12 0. 0. 0. 0. 0. 0. 0. 0.
 0.12589255 1.9952624 7 13 0. 0. 0. 0. 0. 0. 0. 0.
 0.12589255 3.1622777 7 14 0. 0. 0. 0. 0. 0. 0. 0.
 0.12589255 5.0118723 7 15 0. 0. 0. 0. 0. 0. 0. 0.
 0.12589255 7.943282 7 16 0. 0. 0. 0. 0. 0. 0. 0.
 0.12589255 12.589254 7 17 0. 0. 0. 0. 0. 0. 0. 0.
 0.12589255 19.952621 7 18 0. 0. 0. 0. 0. 0. 0. 0.
 0.12589255 31.622776 7 19 0. 0. 0. 1. 0. 0. 0. 0.
 0.12589255 50.11873 7 20 0. 0. 0. 0. 6. 0. 0. 0.
 0.12589255 79.432816 7 21 0. 0. 0. 0. 2. 0. 0. 0.
 0.12589255 125.89252 7 22 0. 0. 0. 0. 2. 0. 0. 0.
 0.19952624 0.07943282 8 6 0. 0. 0. 0. 0. 0. 0. 0.
 0.19952624 0.12589255 8 7 0. 0. 0. 0. 0. 0. 0. 0.
 0.19952624 0.19952624 8 8 0. 0. 0. 0. 0. 0. 0. 0.
 0.19952624 0.31622776 8 9 0. 0. 0. 0. 0. 0. 0. 0.
 0.19952624 0.5011872 8 10 0. 0. 0. 0. 0. 0. 0. 0.
 0.19952624 0.7943282 8 11 0. 0. 0. 0. 0. 0. 0. 0.
 0.19952624 1.2589254 8 12 0. 0. 0. 0. 0. 0. 0. 0.
 0.19952624 1.9952624 8 13 0. 0. 0. 0. 0. 0. 0. 0.
 0.19952624 3.1622777 8 14 0. 0. 0. 0. 2. 0. 0. 0.
 0.19952624 5.0118723 8 15 0. 0. 0. 0. 2. 0. 0. 0.
 0.19952624 7.943282 8 16 0. 0. 0. 0. 0. 0. 0. 0.
 0.19952624 12.589254 8 17 0. 0. 2. 0. 0. 0. 0. 0.
 0.19952624 19.952621 8 18 0. 0. 0. 0. 4. 0. 0. 0.
 0.19952624 31.622776 8 19 0. 0. 0. 0. 4. 0. 0. 0.
 0.19952624 50.11873 8 20 0. 0. 0. 0. 8. 0. 0. 0.
 0.19952624 79.432816 8 21 0. 0. 0. 0. 2. 0. 0. 0.
 0.19952624 125.89252 8 22 0. 0. 0. 1. 8. 0. 0. 0.
 0.31622776 0.07943282 9 6 0. 0. 0. 0. 0. 0. 0. 0.
 0.31622776 0.12589255 9 7 0. 0. 0. 0. 0. 0. 0. 0.
 0.31622776 0.19952624 9 8 0. 0. 0. 0. 0. 0. 0. 0.
 0.31622776 0.31622776 9 9 0. 0. 0. 0. 0. 0. 0. 0.
 0.31622776 0.5011872 9 10 0. 0. 0. 0. 0. 0. 0. 0.
 0.31622776 0.7943282 9 11 0. 0. 0. 0. 4. 0. 0. 0.
 0.31622776 1.2589254 9 12 0. 0. 0. 0. 0. 0. 0. 0.
 0.31622776 1.9952624 9 13 0. 0. 0. 0. 0. 0. 0. 0.
 0.31622776 3.1622777 9 14 0. 0. 0. 0. 4. 0. 0. 0.
 0.31622776 5.0118723 9 15 0. 0. 0. 0. 0. 0. 0. 0.
 0.31622776 7.943282 9 16 0. 0. 0. 0. 4. 0. 0. 0.
 0.31622776 12.589254 9 17 0. 0. 0. 0. 4. 0. 0. 0.
 0.31622776 19.952621 9 18 0. 0. 0. 0. 8. 0. 0. 0.
 0.31622776 31.622776 9 19 0. 0. 0. 0. 14. 0. 0. 0.
 0.31622776 50.11873 9 20 0. 0. 0. 0. 14. 0. 0. 0.
 0.31622776 79.432816 9 21 0. 0. 0. 1. 16. 0. 0. 0.
 0.31622776 125.89252 9 22 0. 0. 0. 0. 30. 0. 0. 0.
 0.5011872 0.07943282 10 6 0. 0. 0. 0. 0. 0. 0. 0.
 0.5011872 0.12589255 10 7 0. 0. 0. 0. 0. 0. 0. 0.
 0.5011872 0.19952624 10 8 0. 0. 0. 0. 0. 0. 0. 0.
 0.5011872 0.31622776 10 9 0. 0. 0. 0. 0. 0. 0. 0.
 0.5011872 0.5011872 10 10 0. 0. 0. 0. 0. 0. 0. 0.
 0.5011872 0.7943282 10 11 0. 0. 0. 0. 0. 0. 0. 0.
 0.5011872 1.2589254 10 12 0. 0. 0. 1. 4. 0. 0. 0.
 0.5011872 1.9952624 10 13 0. 0. 0. 0. 0. 0. 0. 0.
 0.5011872 3.1622777 10 14 0. 0. 0. 0. 14. 0. 0. 0.
 0.5011872 5.0118723 10 15 0. 0. 0. 0. 6. 0. 0. 0.
 0.5011872 7.943282 10 16 0. 0. 0. 0. 14. 0. 0. 0.
 0.5011872 12.589254 10 17 0. 0. 0. 1. 10. 0. 0. 0.
 0.5011872 19.952621 10 18 0. 0. 0. 4. 22. 0. 0. 0.
 0.5011872 31.622776 10 19 0. 0. 0. 1. 34. 0. 0. 0.
 0.5011872 50.11873 10 20 0. 0. 0. 1. 68. 0. 0. 0.
 0.5011872 79.432816 10 21 0. 0. 0. 7. 66. 0. 0. 0.
 0.5011872 125.89252 10 22 0. 0. 0. 1. 66. 0. 0. 0.
 0.7943282 0.07943282 11 6 0. 0. 0. 0. 2. 0. 0. 0.
 0.7943282 0.12589255 11 7 0. 0. 0. 0. 0. 0. 0. 0.
 0.7943282 0.19952624 11 8 0. 0. 0. 0. 0. 0. 0. 0.
 0.7943282 0.31622776 11 9 0. 0. 0. 0. 0. 0. 0. 0.
 0.7943282 0.5011872 11 10 0. 0. 0. 0. 2. 0. 0. 0.
 0.7943282 0.7943282 11 11 0. 0. 0. 0. 2. 0. 0. 0.
 0.7943282 1.2589254 11 12 0. 0. 0. 0. 2. 0. 0. 0.
 0.7943282 1.9952624 11 13 0. 0. 0. 0. 10. 0. 0. 0.
 0.7943282 3.1622777 11 14 0. 0. 0. 2. 14. 0. 0. 0.
 0.7943282 5.0118723 11 15 0. 0. 0. 1. 8. 0. 0. 0.
 0.7943282 7.943282 11 16 0. 0. 0. 2. 18. 0. 0. 0.
 0.7943282 12.589254 11 17 0. 0. 0. 1. 32. 0. 0. 0.
 0.7943282 19.952621 11 18 0. 0. 0. 1. 50. 0. 0. 0.
 0.7943282 31.622776 11 19 0. 0. 0. 2. 100. 0. 0. 0.
 0.7943282 50.11873 11 20 0. 0. 0. 3. 142. 0. 0. 0.
 0.7943282 79.432816 11 21 0. 0. 0. 2. 186. 0. 0. 0.
 0.7943282 125.89252 11 22 0. 0. 0. 8. 180. 0. 0. 0.
 1.2589254 0.07943282 12 6 0. 0. 0. 0. 2. 0. 0. 0.
 1.2589254 0.12589255 12 7 0. 0. 0. 0. 0. 0. 0. 0.
 1.2589254 0.19952624 12 8 0. 0. 0. 0. 2. 0. 0. 0.
 1.2589254 0.31622776 12 9 0. 0. 0. 0. 8. 0. 0. 0.
 1.2589254 0.5011872 12 10 0. 0. 0. 0. 8. 0. 0. 0.
 1.2589254 0.7943282 12 11 0. 0. 0. 0. 14. 0. 0. 0.
 1.2589254 1.2589254 12 12 0. 0. 0. 1. 6. 0. 0. 0.
 1.2589254 1.9952624 12 13 0. 0. 0. 0. 20. 0. 0. 0.
 1.2589254 3.1622777 12 14 0. 0. 0. 0. 30. 0. 0. 0.
 1.2589254 5.0118723 12 15 0. 0. 0. 4. 46. 0. 0. 0.
 1.2589254 7.943282 12 16 10.4189898989899 30.009205863347276 2. 5. 48. 2.84 29.009205863347276 30.009205863347276
 1.2589254 12.589254 12 17 0. 0. 0. 3. 118. 0. 0. 30.009205863347276
 1.2589254 19.952621 12 18 0. 0. 0. 5. 140. 0. 0. 30.009205863347276
 1.2589254 31.622776 12 19 0. 0. 0. 8. 212. 0. 0. 30.009205863347276
 1.2589254 50.11873 12 20 0. 0. 0. 14. 290. 0. 0. 30.009205863347276
 1.2589254 79.432816 12 21 0. 0. 0. 17. 482. 0. 0. 30.009205863347276
 1.2589254 125.89252 12 22 0. 0. 0. 19. 496. 0. 0. 30.009205863347276
 1.9952624 0.07943282 13 6 0. 0. 0. 0. 0. 0. 0. 0.
 1.9952624 0.12589255 13 7 0. 0. 0. 0. 0. 0. 0. 0.
 1.9952624 0.19952624 13 8 0. 0. 0. 0. 2. 0. 0. 0.
 1.9952624 0.31622776 13 9 0. 0. 0. 0. 10. 0. 0. 0.
 1.9952624 0.5011872 13 10 0. 0. 0. 0. 10. 0. 0. 0.
 1.9952624 0.7943282 13 11 0. 0. 0. 2. 10. 0. 0. 0.
 1.9952624 1.2589254 13 12 0. 0. 0. 1. 40. 0. 0. 0.
 1.9952624 1.9952624 13 13 0. 0. 0. 0. 48. 0. 0. 0.
 1.9952624 3.1622777 13 14 27.547474747474748 19.224167385517248 2. 2. 88. 43. 18.224167385517248 19.224167385517248
 1.9952624 5.0118723 13 15 27.547474747474748 15.066609740737224 2. 2. 116. 57. 14.066609740737224 34.29077712625447
 1.9952624 7.943282 13 16 0. 0. 0. 4. 190. 0. 0. 34.29077712625447
 1.9952624 12.589254 13 17 0. 0. 0. 11. 260. 0. 0. 34.29077712625447
 1.9952624 19.952621 13 18 0. 0. 0. 13. 368. 0. 0. 34.29077712625447
 1.9952624 31.622776 13 19 0. 0. 0. 17. 564. 0. 0. 34.29077712625447
 1.9952624 50.11873 13 20 1.482389108476065 2.3816057717247934 2. 23. 830. 2.1379962192816637 1.3816057717247934 36.67238289797926
 1.9952624 79.432816 13 21 2.1719416386083052 -1. 4. 36. 1062. 2.2777777777777777 2.1341008248706705 36.67238289797926
 1.9952624 125.89252 13 22 0. 0. 0. 24. 1080. 0. 0. 36.67238289797926
 3.1622777 0.07943282 14 6 0. 0. 0. 1. 2. 0. 0. 0.
 3.1622777 0.12589255 14 7 0. 0. 0. 1. 2. 0. 0. 0.
 3.1622777 0.19952624 14 8 0. 0. 0. 0. 4. 0. 0. 0.
 3.1622777 0.31622776 14 9 0. 0. 0. 1. 20. 0. 0. 0.
 3.1622777 0.5011872 14 10 0. 0. 0. 1. 20. 0. 0. 0.
 3.1622777 0.7943282 14 11 0. 0. 0. 2. 54. 0. 0. 0.
 3.1622777 1.2589254 14 12 0. 0. 0. 0. 48. 0. 0. 0.
 3.1622777 1.9952624 14 13 0. 0. 0. 1. 138. 0. 0. 0.
 3.1622777 3.1622777 14 14 0. 0. 0. 3. 168. 0. 0. 0.
 3.1622777 5.0118723 14 15 4.190449954086318 5.975683271710208 2. 11. 252. 3.165289256198347 4.975683271710208 5.975683271710208
 3.1622777 7.943282 14 16 0. 0. 0. 13. 414. 0. 0. 5.975683271710208
 3.1622777 12.589254 14 17 0. 0. 0. 16. 548. 0. 0. 5.975683271710208
 3.1622777 19.952621 14 18 0. 0. 0. 32. 982. 0. 0. 5.975683271710208
 3.1622777 31.622776 14 19 1.378956228956229 1.6857988849317271 4. 48. 1352. 1.3472222222222223 1.384079646503889 7.661482156641935
 3.1622777 50.11873 14 20 0.34341057635175287 0.8641212750694464 4. 85. 2048. 0.133840830449827 0.2220520267383428 8.525603431711382
 3.1622777 79.432816 14 21 0.9464187327823692 -1. 6. 88. 2642. 1.047004132231405 0.9490516015104826 8.525603431711382
 3.1622777 125.89252 14 22 -0.45101010101010097 -1. 2. 104. 2662. -0.5077662721893491 -0.6183163480688695 8.525603431711382
 5.0118723 0.07943282 15 6 0. 0. 0. 0. 12. 0. 0. 0.
 5.0118723 0.12589255 15 7 0. 0. 0. 0. 16. 0. 0. 0.
 5.0118723 0.19952624 15 8 0. 0. 0. 0. 36. 0. 0. 0.
 5.0118723 0.31622776 15 9 0. 0. 0. 0. 60. 0. 0. 0.
 5.0118723 0.5011872 15 10 0. 0. 0. 2. 68. 0. 0. 0.
 5.0118723 0.7943282 15 11 0. 0. 0. 6. 148. 0. 0. 0.
 5.0118723 1.2589254 15 12 0. 0. 0. 7. 144. 0. 0. 0.
 5.0118723 1.9952624 15 13 0. 0. 0. 10. 292. 0. 0. 0.
 5.0118723 3.1622777 15 14 3.078210678210678 3.9315984557816837 2. 14. 430. 3.3877551020408165 2.9315984557816837 3.9315984557816837
